Modulation_Type,Bandwidth,Symbol_Rate,PAPR,Mod_Index,Spectral_Entropy,Freq_Variance,Phase
FSK,11.433697250697605,2.0250205809663315,1.5785207676469697,2.4619586210561275,3.70287092925419,2.3069359361405106,17.076656129832564
BPSK,3.4878348771108376,1.0582175120753397,1.4635020800507041,1.1484549141814349,2.5693990346724984,0.6530362488897097,180.0
FSK,5.9887334266265135,3.124359174585503,2.799034786020937,2.3443373771052984,3.7757674779656,2.3412015043215337,18.7357153072129
OFDM,37.644746400289826,7.1271665900370635,8.88793258780658,1.861875149015808,6.308155105911495,1.2673859159698238,57.21291606390176
FSK,14.47623658520667,2.4503417320452563,1.9758887615353014,3.5326081422378,3.246922888873396,1.603044231216185,25.299193559770043
AM,4.6130505652653016,1.0094248510444823,1.0723893982643102,0.43229456998881644,3.76447016204153,0.15880598195991144,7.1089433046054165
FM,12.42945361687044,3.8167305208261633,1.6396607347625851,3.4044258256122073,4.7750838154528275,2.2825314185137398,26.545782589107954
AM,5.107888729313747,2.9119601176521446,1.5313399532366092,0.5197756407795421,3.9074072529834156,0.35684409401020845,2.981503562765556
8PSK,23.425545014651814,3.724363205588303,1.7925636656373176,1.4708164193658981,3.6989297797950385,1.301686608620465,225.0
FSK,13.498426045970241,2.085030040682062,1.7512057358250637,2.758011666356399,3.0303626854484125,1.3722096402232111,21.807066312828802
QPSK,15.366075092637743,3.8696440808876025,1.8349567750521167,1.8425345083518017,3.3032081937596747,0.9294478970787026,0.0
FSK,6.573715833499104,1.5621362604889126,2.9203543491907755,2.4814251713270137,2.859923355585447,1.3083927698993874,28.212693798594465
FM,14.044910644519094,2.9112512307104,2.5586385765554773,4.462520710114553,3.4726854866564194,2.322700279753991,25.67992175556594
BPSK,8.36737849436835,1.3506426914571468,1.1884053138871062,1.0335544335535793,2.000361507027702,0.3447466016228168,180.0
BPSK,4.753380627248344,1.8059058425334413,1.1398369282732217,0.6915213220501482,2.7563951911895472,0.7193870218236393,0.0
PM,13.941821586165712,2.0704147843772644,2.110026700237319,1.6194664978920241,4.288128038413776,1.2004548654243579,54.108807516101706
QAM,23.834811225750425,4.304456427833734,4.6668354215858265,1.2842882890954592,5.1715565418620955,0.7107375354912138,160.4627355250329
FM,19.96807712678854,2.307368271614494,2.794446069713213,2.7980641301864053,4.181631749791015,2.011545667738422,10.719525262895505
FM,19.326481005424785,2.766117612842007,2.5942821329646577,2.061023245646533,3.410374285809614,1.974165088647156,45.13009870929386
BPSK,5.118754472651283,1.4677486753746636,1.1363969463499228,0.9635514178853242,3.3317568838893203,0.4730745386196617,180.0
AM,4.211928849909251,1.920234366406651,1.0151741990464216,0.4269964079683648,2.873163443483649,0.35351879039709155,4.500519305538921
PM,8.880987353441572,2.105733323001166,2.3867414241610794,2.0434864515818294,3.020114180808185,0.5194462584195466,88.3776980971225
BPSK,6.525842328662113,1.182625130253101,1.286987587515871,1.1374046122611836,2.835063884829281,0.6429773062869847,0.0
QAM,24.327670817081938,4.968368996645194,4.592408509044286,1.018358383999224,5.307988442840497,0.7330096043504808,111.54496203118077
OFDM,49.8918837444388,7.927944747305624,9.024016967096308,1.4523140350513355,5.086340581725883,0.9644011176282501,115.23965076212443
FM,16.542299779998743,2.550859807278946,2.951609931988629,2.964625497193614,4.996468051657441,2.992327386340526,17.648420709869672
8PSK,15.281913404472222,3.4894901592738545,2.0577829835066925,1.4159136542975095,4.220333369165993,1.6182850353799578,45.0
BPSK,6.6198255159984365,1.9080836870598543,1.4021872070688504,0.5658298433631538,3.038859200116373,0.5431385134753723,0.0
FSK,10.340361132046567,3.2589253870237846,2.1150356801126144,2.963989835465734,2.6056910165004377,1.5615867325835842,13.112666229223683
FM,12.82667360541159,2.9217374705393038,2.5069566353464197,2.486550117223632,3.9728847742837488,2.4770780789518154,44.67420852108264
OFDM,49.682377676524744,8.945015791841849,9.097004590802683,1.6562029803736067,5.943326365570321,1.3574415400417483,16.705038965445237
OFDM,44.39919078738959,9.015254851913475,6.876236692239534,1.443039976635161,6.235626389178573,1.6549604273099014,37.42537532846025
BPSK,9.231544693881892,1.2703485904955842,1.4113801215161659,1.0183239230398233,2.692709722343028,0.38866046348684324,0.0
QAM,27.298891177035976,4.821865809925517,4.516876772033168,1.6993129211553037,5.422243634030572,0.33637626869182613,309.5092100466241
QPSK,17.562335898162132,2.5518565959001256,1.904961880169914,1.8178506634148324,3.3462660415347485,1.3077392932007146,90.0
PM,6.009476816360406,3.9047205968142698,1.97890302282316,1.9121990533251834,3.5966600272965596,0.824705334258264,88.88685572574775
QAM,22.28100377902385,5.84444663630972,4.370272731059307,1.3799242909620144,5.0038711615617215,0.7235498774064206,201.56059146448274
OFDM,45.148502067466495,9.030193572533484,9.239081615589049,1.8866154889893556,5.5260723550778605,0.8368392039033445,167.5820399498927
QPSK,19.47306899236962,2.7380354648223455,1.135516873560754,1.518399626633065,3.1126092293492205,1.4339874185126171,90.0
BPSK,4.769361019658149,1.4066365268849705,1.1915822342795628,1.2946628923978891,2.6844752308264432,0.3024609560020022,180.0
FSK,13.542580615539395,3.063270890886421,1.6552694205091965,2.2148286508724437,2.6517457172763117,1.2147323711658338,18.715857629864587
QPSK,12.551822287742308,3.7169405051965256,1.5463904672117361,1.5694765146630107,3.3431738572072836,1.0615843609669082,0.0
8PSK,15.460691696754676,4.087755842322235,1.4062648329244616,1.4734349335940489,4.113170360743117,1.5688010958178202,45.0
OFDM,38.680977369563614,9.27771141468146,9.62232855029253,1.119759966432197,6.063865955105583,0.9267679396136662,16.942031235701066
8PSK,23.627707774592256,3.325805308954788,1.9748963891486806,1.8533957335369418,4.414340442666483,0.9652850890860524,225.0
AM,3.1515224124968464,1.0877621767374872,1.720373212732203,0.5555839823822328,2.5125847507384353,0.1761653984099641,6.699534908592181
QPSK,18.058911691968543,2.1584992122598576,1.1914896149081193,1.3862363952990897,3.4848587397161035,0.8549951158139418,0.0
QAM,21.232839274524128,4.2949052009498025,2.1189450451784104,1.0717317378149085,5.3197397336580785,0.6021090303822565,274.8971041516849
AM,4.818041495808243,2.140625015653008,1.053576559607408,0.3123992078364139,3.2450987924262273,0.18312953658353434,5.040700797484243
AM,5.783023624498558,2.8996584109727315,1.554825796503306,0.4728161378048271,3.9237297486959974,0.31896256240049015,0.6425272295461104
AM,3.482140047572957,2.956530927058948,1.1585202340274094,0.5899742683711793,2.728242113683011,0.35575456858163923,1.2903640888942491
QAM,23.735402963142956,5.339939848193313,2.287923273853287,1.2566805916502635,5.427801866793196,0.6360129568912346,144.86168333319483
BPSK,9.768058852053755,1.5265949425897893,1.1516405130327225,0.8625832125946771,2.099608030190746,0.7936097084252236,180.0
FM,14.427359277064582,3.8978324363774304,1.8689996104601927,3.596260471814034,3.964712417165506,2.4057328881002027,12.72040927809682
QPSK,12.145648200928498,3.4763015096833794,1.18913869632674,1.5734917638909767,3.2152438205009535,1.3616249500839785,0.0
PM,10.184929749422405,2.3807722105229456,1.3510866625262488,1.0995620030460875,3.402750114296243,1.154235779945318,62.01701587855265
QAM,23.962772624917005,5.387726684656789,3.9572909899004856,1.5125762159242115,4.535548629208235,0.6184655437893998,169.4825989245746
PM,10.566820526817535,3.114398230653265,1.0202759075495802,1.324341454274376,4.477372149025356,0.5759935063158318,70.72729333561469
AM,5.837324151025383,1.3942120776473044,1.8753632399007607,0.7635949091293479,2.907693127613823,0.31624439772989166,8.49600174982458
AM,5.195038796362446,1.3082950486726683,1.8556436641449467,0.611735619241462,2.2114012077586014,0.3776289334123938,5.191630395745404
FSK,5.994962261806381,2.708347876345184,1.6814409933577386,2.1573953503907983,3.29096634346359,1.7236211942604434,19.72025675390558
OFDM,43.67753482326613,8.007360970222553,9.111778109881284,1.841339719006048,6.159532914868546,1.4284027441451506,101.83892752309147
AM,4.045807408328537,2.443600843099712,1.0800895096711614,0.3465356219426341,3.1785714557257023,0.3239974685854232,7.38928296130955
PM,6.285795785116691,1.545952474438105,2.034457779488359,1.6027835915327184,3.9389758708769307,0.6505445880622247,58.14240279995777
BPSK,7.095544714612513,1.5131700163305644,1.247845385114357,0.8327341539838555,2.1067703544771295,0.2537121180781054,180.0
8PSK,18.55793127820993,4.032269609348996,1.3658058031075204,1.6879100914553242,4.363954822009511,0.9988631887868676,0.0
FSK,9.438559911405694,1.876031434392578,2.479705099937783,2.296966366010569,3.331451058771929,1.8852928961128441,23.355695029652082
FSK,12.029917261468196,1.9322519966975245,1.7751080229146095,2.863320428287567,3.726347994316895,2.2958349910808393,18.011402303484576
PM,7.275338769364633,2.1990035816128293,1.1911121075431435,2.2785257663627254,3.11271442976638,0.6342024263263503,68.68540359540557
QPSK,17.72089523881285,3.6847426676366437,1.7606065813900618,1.1682110924335416,3.8335741096457365,0.69510882002421,90.0
OFDM,39.17299796162152,8.707907009244114,7.988963391522574,1.0939909294166021,5.58144461524133,1.975597780995509,345.85731060113426
QPSK,12.570960893951117,2.9589099562995314,1.3672777012807091,1.9138145226249441,3.3682954676557095,0.8734445911454355,0.0
QPSK,18.36620210367658,3.3015766416938037,1.6141688503188927,1.3341430223838622,3.8179041768324393,0.5383638613557011,270.0
OFDM,41.65137818429622,8.795334681784132,9.415463974100813,1.1401654333827302,6.088366297953604,0.5120122110106743,34.23371317586261
QAM,21.38245565634057,4.8789307487168845,3.9852910851375154,1.4036466944934778,5.357320187653794,0.5946275701314582,346.1103280247664
PM,13.83762015458032,3.8333235477908683,2.2881135947699613,2.3867638012297108,3.255388728188154,0.7717075188540929,42.76361796781639
BPSK,3.5080235863129756,1.8503177081575988,1.1064250430191787,1.1687532544498138,2.814317198541208,0.6997361569323377,0.0
OFDM,32.59565931445223,8.22727344111323,9.785514613433484,1.4149977583707543,5.65388420050939,1.4100339847968288,334.9614961962112
QAM,22.24369175698486,4.987698391416201,5.846408102299515,1.7696421638836544,4.97661928565169,0.5364034011935519,197.73665760543935
AM,5.360927398143603,1.1127637077064632,1.3693826475825852,0.6046473780738638,3.120697348700647,0.3914460627171108,3.548457234306582
PM,12.233946888549283,2.1851039742606897,2.2689478841478,1.8550114074267323,3.408360813759067,0.8841607579534625,80.15612940099047
QPSK,15.001979355227853,3.6808855010920403,1.701293342088384,1.789040604202047,3.3509756239260913,0.9046537416485502,0.0
OFDM,33.83746368809003,6.244866632574288,8.363664371308907,1.9892166834205862,5.333659409900526,0.5700272298489106,280.6314054566159
QPSK,19.41816500050156,3.207488577126513,1.1052651624804253,1.5726828158566895,3.500580889448299,1.3555888940755634,0.0
BPSK,6.147192342054161,1.1886322464240748,1.2539487080016904,1.0285842014374422,3.215905772390242,0.6413124234761488,0.0
BPSK,3.793709668868008,1.720616290663715,1.2501525781772573,1.3940995361061592,3.379806401195814,0.23309395436107128,180.0
QPSK,10.940598202285887,3.9027927449688313,1.6223166372485518,1.70671857704456,3.2980393320944508,0.9120965687081146,270.0
QAM,27.342720305307154,4.7422121821990775,4.880406618156565,1.6759924897563403,5.411318667747893,0.6424609301432289,137.85745762498215
FM,18.24626352800893,3.2167000930633574,2.1665282941462425,4.831987720131834,3.0956776250140776,2.700343890410095,49.903303717838895
AM,5.9706676038452215,1.4188134278998672,1.0117798762866421,0.9979383512428435,2.5621477708902263,0.36720778100502394,1.766823141763052
BPSK,5.187805565657055,1.9144417294873384,1.4203163224095627,1.3476403295092552,3.1573545890837393,0.728528854264842,0.0
8PSK,21.02511363574729,3.5916454371637263,2.0658510318569787,1.840603622773192,3.972879322210545,0.7390786860019551,180.0
AM,5.778839885545222,2.923262513250614,1.1894901458996041,0.7411115024439281,2.1845380091255255,0.3918067714292489,3.4728766615267457
QPSK,16.506065232521035,3.77937482514333,1.4404345706560462,1.9011776232173556,3.750669014281655,0.9886049258779848,0.0
FSK,8.255811325190114,3.4671945994775486,2.501026744575594,2.08769370499326,2.989932858622013,2.0103087638867745,6.408331944980995
QPSK,18.93972668424429,3.9486989130480614,1.0462619173399998,1.35577408420066,3.2128942546599935,1.2559658489312482,0.0
8PSK,16.198880314838455,3.967044134729943,1.8225286268455498,1.7790053939240376,3.5200527097840086,1.5904695739838899,90.0
FSK,12.524092332120093,3.006625863758514,2.574488015214042,3.338770847339738,3.2154878730672625,2.0349616125592496,5.959038869699366
FSK,13.418253643652626,2.098025359218692,1.9748970906158536,3.342443112692635,2.5471689325884213,2.1444457702386495,25.89457677136503
BPSK,5.396338577226935,1.7697723073855856,1.280677912094669,1.3828364906780792,2.791718162443431,0.5105778970387804,180.0
AM,5.894071436485383,1.1471267084315313,1.0534346023910173,0.9500402699258708,3.0597512510364124,0.3459612058267745,4.824236015947289
8PSK,17.72285660708134,3.3387929992631573,1.7449825642070702,1.7189907568532332,4.069521278682033,1.4383512771211948,270.0
PM,13.824701949431354,2.9559887710212576,1.1902658903388956,1.92385040841147,4.267187606798867,1.3975621934531601,45.87897029992569
AM,3.29995574245133,1.0670917428243156,1.5603989538199428,0.7558620634625008,3.5915734623530042,0.2360864953821339,0.06525410428886991
PM,5.15853545373567,1.7299612766769998,1.4900335337976225,1.8743440991203544,3.4192041618444726,1.0818652665047077,33.32098735308571
8PSK,17.232554010693608,4.84461555096717,1.5110717860440182,1.985524133255218,4.054058383460211,1.6308328641758074,315.0
QPSK,15.670327835012277,3.8566715440112436,1.0547870479235488,1.4215542482180341,3.7075354377454435,0.962687831687827,270.0
FSK,6.796453158641317,3.4191884100554812,2.077743941658811,2.68313926588855,3.811908691754749,1.9330271414592965,17.91110854757054
PM,11.652728362369107,1.6967464417687736,1.9056327157564195,1.3278634419064055,4.1039303407727665,0.8012312947939082,57.80346052827878
OFDM,38.89511796404025,6.18573462193125,6.054932752330313,1.9214193348763278,5.257248120878384,1.1686681213392056,293.5276645880021
QPSK,12.472060737388768,3.496750498856365,1.2620350045068744,1.8817173063953962,3.8918202114066127,0.6964413152227859,180.0
FSK,10.771716266239963,3.3724807756144064,2.8000370225990925,3.9651578459844092,3.2917510563419112,2.224310219969097,26.01000828723351
8PSK,20.038887967912736,4.417531264691309,1.2987322297562474,1.3244382286350662,3.8342153372601144,0.7257424097472162,90.0
BPSK,8.623132014626234,1.8972984957497385,1.2591091578179636,0.9555016952192202,2.0462369280490553,0.7275226025512296,180.0
FSK,7.936323917598742,2.299197023241736,2.7786456263536783,3.000595748787984,3.518351263345311,1.7095580623568019,11.590135995172037
AM,4.286662294050632,2.30452801188754,1.7271311968819276,0.20057348696526384,3.873706860182031,0.16581014895712498,2.335804342223592
AM,3.113460409656106,1.2461042471806498,1.9863499229441621,0.45217338990182887,2.2306021806780985,0.14279650446984934,7.194599676699719
FM,12.569522995084698,2.04181902467047,1.8346350276680337,2.169547072390272,3.206789873260083,1.8630162396952847,19.196734834465303
BPSK,7.106524294424475,1.6243726979236102,1.3266447704506814,0.5703681079060293,2.9465512635680735,0.7719423072687397,180.0
8PSK,22.152670825092443,4.113464615518436,2.0256887423103747,1.929583094597569,3.6842198992963593,1.1368600365571266,135.0
OFDM,38.10430246598557,6.502096724911503,9.254462903922878,1.0357662430149353,6.056453215454313,1.4928175820670369,74.68899770119579
QPSK,16.918639081608443,2.7661387394530133,1.8690990687247284,1.5683191510779255,3.439507780447552,0.5672406340520366,90.0
FSK,13.207358408157303,2.729082036442631,2.7482436805936774,2.9880233411986112,2.6776925576417225,1.2177317995866455,12.58048866796478
OFDM,35.001649378278834,9.346209564678455,8.049201443661866,1.1352411912465015,6.141983142651957,1.1118239152954748,238.12121398071642
